source_page,category,code,name,sale_price,source_initial_stock,source_total_stock,import_stock,requires_review
82,Abarrotes,7501035908925,Lady Speed Stick barra dama 45 g,95.0,0.0,0.0,0,
82,Abarrotes,7501036623377,PROTECTOR SABA MULTI ESTILO 1 X 40,62.0,0.0,0.0,0,
83,Abarrotes,7501036623735,PAPEL HIGIENICO NEVAX 1X4 RENDIDOR,95.0,2.0,2.0,2.0,
83,Abarrotes,750105450063,CREMA NIVEA 50 ML,85.0,0.0,0.0,0,
83,Abarrotes,7501056330255,CREMA POND´S 50 GR,95.0,0.0,0.0,0,
83,Abarrotes,7501056330491,CREMA PONDS 100 GR,160.0,0.0,0.0,0,
83,Abarrotes,7501058614148,Gerber Junior Pera,18.0,0.0,0.0,0,
83,Abarrotes,7501058617705,NESCAFE CLASICO 225 GR,185.0,0.0,0.0,0,
83,Abarrotes,7501058618597,NESQUIK 200 GR,42.0,0.0,0.0,0,
83,Abarrotes,7501058618870,Leche Nan Optipro Crecimiento 3 800 g,400.0,0.0,0.0,0,
83,Abarrotes,7501058619563,DULCE DE LECHE 360 GR,110.0,2.0,1.0,1.0,
83,Abarrotes,7501058629029,Leche condensada La lechera 387 g,98.0,0.0,0.0,0,
83,Abarrotes,7501058631428,NESCAFE 60 GRM,130.0,0.0,0.0,0,
83,Abarrotes,7501058631442,NESCAFE 120 GR,235.0,3.0,3.0,3.0,
83,Abarrotes,7501058633149,LECHE NIDO 1- PROTECCION 400 GR,120.0,0.0,0.0,0,
83,Abarrotes,7501058636027,Leche Nido Esencial 460 g,160.0,0.0,0.0,0,
83,Abarrotes,7501058636287,Leche Nido Esencial 2000 gramos,700.0,0.0,0.0,0,
83,Abarrotes,7501058636577,Leche NAN 1 350 g,360.0,2.0,2.0,2.0,
83,Abarrotes,7501058636614,LECHE NAN 2 900 gr,775.0,2.0,2.0,2.0,
83,Abarrotes,7501058637260,Leche Nido 1+ 120 g,38.0,0.0,0.0,0,
83,Abarrotes,7501058637277,Leche Nido 1+ 325g,163.0,25.0,24.0,24.0,
83,Abarrotes,7501058656148,Leche nido 1+ 1950 g,765.0,3.0,3.0,3.0,
83,Abarrotes,7501059235038,CREMORA COFFE MATE 311,115.0,0.0,0.0,0,
83,Abarrotes,7501059236998,CORN FLAKES NESTLETRIX,50.0,0.0,0.0,0,
83,Abarrotes,7501059237360,Leche Nestogeno 2 400 g,230.0,5.0,5.0,5.0,
83,Abarrotes,7501059237438,Leche Nestogeno 1 900 g,510.0,3.0,3.0,3.0,
84,Abarrotes,7501059237445,Leche Nestogeno 2 900 g,460.0,3.0,3.0,3.0,
84,Abarrotes,7501059240360,Leche Nan optipro 1 400 g,360.0,1.0,1.0,1.0,
84,Abarrotes,7501059240377,Leche Nan Optipro 1 900 g,820.0,4.0,4.0,4.0,
84,Abarrotes,7501059240384,Leche Nan optipro 2 400 g,340.0,2.0,2.0,2.0,
84,Abarrotes,7501059240391,Leche Nan Optipro 2 900 g,750.0,0.0,0.0,0,
84,Abarrotes,7501059243071,Cremora para café Nestle 650 g,195.0,0.0,0.0,0,
84,Abarrotes,7501059283053,Leche Nido 1 2200 g,925.0,0.0,0.0,0,
84,Abarrotes,7501059286153,NESQUICK 150 GR,50.0,0.0,0.0,0,
84,Abarrotes,7501059295872,Cremora para café Nestle MATE 170 g,75.0,0.0,0.0,0,
84,Abarrotes,7501059296374,NESQUIK BOLSA 357 GR,110.0,0.0,0.0,0,
84,Abarrotes,7501088210037,CHOCOLATE CREMINO,5.63,0.0,0.0,0,
84,Abarrotes,7501088210549,NUCITA TRISABOR 144 GR,75.0,0.0,0.0,0,
84,Abarrotes,7501088210723,Nucita Trisabor,65.0,0.0,0.0,0,
84,Abarrotes,7501088213892,CHOCOLATE CREMINO STICK BOLSA,58.0,0.0,0.0,0,
84,Abarrotes,7501125168390,ELECTROLIT,100.0,40.0,40.0,40.0,
84,Abarrotes,7501174965049,PLASTILINA BACO,30.0,3.0,3.0,3.0,
84,Abarrotes,75011749650518,PLASTILINA BACO,30.0,0.0,0.0,0,
84,Abarrotes,7501214978060,CALCULADORA DE ESCRITORIO DELTA,200.0,0.0,0.0,0,
84,Abarrotes,7501214978084,CALCULADORA DELTA,280.0,0.0,0.0,0,
84,Abarrotes,7501214979579,CALCULADORA BARRILITO,65.0,0.0,0.0,0,
84,Abarrotes,7501275244324,OFERTA MAMADERAS EVENFLO,80.0,0.0,0.0,0,
84,Abarrotes,750135911840,COLONIA MENEN 100 ML,115.0,3.0,3.0,3.0,
84,Abarrotes,7501370204577,PINZAS CURTIS,65.0,1.0,1.0,1.0,
84,Abarrotes,7502212171354,ENGRAPADORA MAE,110.0,0.0,0.0,0,
85,Abarrotes,7502230942363,BON O BON 450 GR,7.0,0.5,0.5,0.5,
85,Abarrotes,7502230946132,CARAMELO ARCOR FRUTAL,95.0,0.0,0.0,0,
85,Abarrotes,7502230946286,CARAMELO DE VASO DE 800 GR,185.0,0.0,0.0,0,
85,Abarrotes,7502230947429,CARAMELO DE MENTA CRISTAL,0.52,48.0,48.0,48.0,
85,Abarrotes,7502230947955,CARAMELO POOS,35.0,0.0,0.0,0,
85,Abarrotes,7502231540087,POLVO PARA HORNEAR DOBLE ACCION,130.0,0.0,0.0,0,
85,Abarrotes,7502238701238,Tinte Mister Color negro,350.0,3.0,3.0,3.0,
85,Abarrotes,7502265161371,REGLA FLEXIBLES,25.0,0.0,0.0,0,
85,Abarrotes,7502279700917,PAPEL HIGENICO ELITE,16.67,0.0,0.0,0,
85,Abarrotes,7503023615143,GELATINA BARBER STYLE 200 GR,60.0,3.0,3.0,3.0,
85,Abarrotes,7503023615709,Gel Barber style 100g,35.0,0.0,0.0,0,
85,Abarrotes,7503023615785,GELATINA SUPER FIX 100 GR,40.0,0.0,0.0,0,
85,Abarrotes,7503023615884,GELATINA SUPER FIX 1Kg,180.0,0.0,0.0,0,
85,Abarrotes,7503023615990,GELATINA SUPER FIX 230 GR,60.0,2.0,2.0,2.0,
85,Abarrotes,7503029724016,Levadura MAGIDELY 450 g,6.88,0.0,0.0,0,
85,Abarrotes,75044466,JUGO CHUPI FRUT,175.0,0.0,0.0,0,
85,Abarrotes,75046224,DESODORANTE DOVE MEN 50 GR,95.0,0.0,0.0,0,
85,Abarrotes,7506027508022,RAYADORES PLÁSTICOS,70.0,1.0,1.0,1.0,
85,Abarrotes,7506027508459,JABONERAS PEQUEÑAS,50.0,0.0,0.0,0,
85,Abarrotes,7506129446987,CUADERNO SCRIBE PEQUEÑO,6.25,0.0,0.0,0,
85,Abarrotes,7506129454081,CUADERNO SCRIBE SMARTY 5 MATERIA,120.0,0.0,0.0,0,
85,Abarrotes,7506129454982,CUADERNO SCRIBE COCIDO MAGICAL,85.0,0.0,0.0,0,
85,Abarrotes,7506192505543,CREMA SAVILE 275 ML,180.0,0.0,0.0,0,
85,Abarrotes,7506192506229,GELATINA EGO 250 ML,50.0,0.0,0.0,0,
86,Abarrotes,7506192506243,GELATINA EGO 950 ML,185.0,3.0,3.0,3.0,
86,Abarrotes,7506195160435,SHAMPOO PANTENE 100 ML,60.0,3.0,3.0,3.0,
86,Abarrotes,7506306214972,DESODORANTE REXONA CLINICAL MEN 150ML,160.0,0.0,0.0,0,
86,Abarrotes,7506306221314,Rexona spray dama 58 g,110.0,0.0,0.0,0,
86,Abarrotes,7506306225558,SHAMPOO SAVILE 730ML,200.0,0.0,0.0,0,
86,Abarrotes,7506306237407,SHAMPO SEDAL 190 ML,100.0,2.0,2.0,2.0,
86,Abarrotes,7506306241206,Desodorante Dove tono uniforme 150 ml,165.0,1.0,1.0,1.0,
86,Abarrotes,7506306251786,Gelatina EGO 10 ml sachet,10.83,0.0,0.0,0,
86,Abarrotes,7506475106207,Leche nestogeno 3 - 800 gr,375.0,0.0,0.0,0,
86,Abarrotes,7506475106221,Leche condensada la lechera 375 g,90.0,17.0,17.0,17.0,
86,Abarrotes,7506475111676,NESCAFE 200 GRM,335.0,1.0,1.0,1.0,
86,Abarrotes,7506475114516,Nesquik 400gr,140.0,0.0,0.0,0,
86,Abarrotes,7506475118620,Leche Nestogeno #1 -1.1kl,550.0,13.0,13.0,13.0,
86,Abarrotes,7506475118637,"LECHE NESTOGENO #2 - 1,1KG",520.0,2.0,2.0,2.0,
86,Abarrotes,7506475119146,Cremora Coffe mate 160 g,75.0,0.0,0.0,0,
86,Abarrotes,7506475123105,Leche esencial 325 g,125.0,32.0,32.0,32.0,
86,Abarrotes,7506475123136,Leche Lechera 325g,165.0,6.0,6.0,6.0,
86,Abarrotes,75076719,DOVE MEN 45 G,145.0,0.0,0.0,0,
86,Abarrotes,75077334,DOVE DAMA 45 G,145.0,3.0,3.0,3.0,
86,Abarrotes,750894601240,TAQUERITOS,400.0,10.0,9.0,9.0,
86,Abarrotes,750894601356,TACOS 23 GR,120.0,0.0,0.0,0,
86,Abarrotes,750894601394,TACOS,240.0,10.0,10.0,10.0,
86,Abarrotes,750894601585,PAPA ZIBAS,360.0,23.0,23.0,23.0,
86,Abarrotes,750894607549,PALITOS DE PAPA,200.0,0.0,0.0,0,
87,Abarrotes,750894607563,ANILLITOS,200.0,0.0,0.0,0,
87,Abarrotes,750894620500,ACEITE MAZOLA 946 ML,65.0,0.0,0.0,0,
87,Abarrotes,750894620517,Aceite Mazola Sin Colesterol 3.78 Galon,510.0,4.0,4.0,4.0,
87,Abarrotes,75089462084,ACEITE MAZOLA 700 ML,95.0,14.0,14.0,14.0,
87,Abarrotes,750894621538,Aceite Mazola Sin Colesterol 5.01 Galon,375.0,0.0,0.0,0,
87,Abarrotes,750894642137,JABON ZIXX,42.5,72.5,66.5,66.5,
87,Abarrotes,750894642359,JABON DE BAÑO VENZA,20.0,53.0,53.0,53.0,
87,Abarrotes,75089468021,PASTA DE TOMATE ISSIMA,16.0,0.0,0.0,0,
87,Abarrotes,750894681303,Sofrito Mexicano Issima 106 g,16.67,22.0,22.0,22.0,
87,Abarrotes,7509546011042,SHAMPO MENEN 200 ML,165.0,0.0,0.0,0,
87,Abarrotes,7509546045320,Desodorante speed stick Gel Men,170.0,4.0,4.0,4.0,
87,Abarrotes,7509546052816,DESODORANTE SPEED STICK GEL,165.0,0.0,0.0,0,
87,Abarrotes,7509546054650,PASTA COLGATE LUMINOUNS,80.0,0.0,0.0,0,
87,Abarrotes,7509546059723,SHAMPO PALMOLIVE OPTIMS 700 ML,210.0,0.0,0.0,0,
87,Abarrotes,7509546060613,lady speed stick nacar 45 g,95.0,0.0,0.0,0,
87,Abarrotes,7509546063515,lady speed stick pro5 150 ml,145.0,0.0,0.0,0,
87,Abarrotes,7509546063645,Desodorante speed stick termo activado 150ml,145.0,0.0,0.0,0,
87,Abarrotes,7509546063706,DESODORANTE SPEED STICK SPRAY CABALLERO,145.0,9.0,9.0,9.0,
87,Abarrotes,7509546063843,Desodorante lady speed stick dama 150ml,145.0,0.0,0.0,0,
87,Abarrotes,7509546063867,desodorante speed stick xtreme intense 150 ml,145.0,0.0,0.0,0,
87,Abarrotes,7509546066189,Speed Stick Caballero Clinical Complete 50 g,100.0,0.0,0.0,0,
87,Abarrotes,7509546066776,PASTA COLGATE MINIUS,85.0,0.0,0.0,0,
87,Abarrotes,7509546067902,Lady speed stick,145.0,0.0,0.0,0,
87,Abarrotes,7509546067926,lady speed stick aclara manchas 150 ml,145.0,0.0,0.0,0,
88,Abarrotes,7509546068220,PASTA DENTAL COLGATE TRIPLE ACCION 160 ML,125.0,0.0,0.0,0,
88,Abarrotes,7509546069265,PASTA DENTAL MAX WHITE 160ML,160.0,0.0,0.0,0,
88,Abarrotes,7509546071428,Suavitel cuidado superior,100.0,0.0,0.0,0,
88,Abarrotes,7509546071534,Lady Speed Stick spray dama 150 ml,145.0,7.0,7.0,7.0,
88,Abarrotes,7509546071909,lady speed stick invisible 150 ml,145.0,0.0,0.0,0,
88,Abarrotes,7509546074009,speed stick clinical 150ml,145.0,1.0,1.0,1.0,
88,Abarrotes,7509546655734,Jabon Mennen para bebé 90 g,50.0,15.0,15.0,15.0,
88,Abarrotes,7509546699714,KIT PALMOLIVE OPTIMS,260.0,0.0,0.0,0,
88,Abarrotes,7509552901511,CREMA GARNIER 300 ML CABELLO,195.0,0.0,0.0,0,
88,Abarrotes,751190500022,Consome de Pollo Madona,75.0,1.0,1.0,1.0,
88,Abarrotes,751296130505,Super Mix CHOCOLATE 560G,85.0,0.0,0.0,0,
88,Abarrotes,751689060112,Crema corporal Stefanie 345 ml,0.0,0.0,0.0,0,
88,Abarrotes,75168906207,CREMA STEFANIA HIDRATANTE,110.0,0.0,0.0,0,
88,Abarrotes,751689080080,TALQUERA JANNETTE 120 GR,85.0,0.0,0.0,0,
88,Abarrotes,751689100061,OFERTA SHAMPO+ ACONDICIONADOR KENT,145.0,0.0,0.0,0,
88,Abarrotes,751689100917,SHAMPOO NICOLE OFERTA,140.0,1.0,1.0,1.0,
88,Abarrotes,751689150233,SHAMPO JOU JOU,85.0,0.0,0.0,0,
88,Abarrotes,751689150370,SHAMPO BABY BUBBLE 360 ML,100.0,0.0,0.0,0,
88,Abarrotes,75193330375,ACEITE D'OROFRIT 3 LTR,250.0,1.0,1.0,1.0,
88,Abarrotes,751963110106,Margarina Numar 90 g,11.0,417.0,412.0,412.0,
88,Abarrotes,751963170049,MARGARINA CLOVER,38.0,0.0,0.0,0,
88,Abarrotes,751963310612,ACEITE CLOVER 2 LT,140.0,0.0,0.0,0,
88,Abarrotes,751963328730,Aceite Clover 1500 ML,140.0,1.0,1.0,1.0,
88,Abarrotes,751963330368,D´ OROFRIT 900 ML,80.0,2.0,2.0,2.0,
89,Abarrotes,752534601009,GELATINA IMPERIAL 85 GR,20.0,0.0,0.0,0,
89,Abarrotes,753079001781,GALLETA CHOCO MAD,7.92,764.0,740.0,740.0,
89,Abarrotes,753081005005,Tornillo INA 200G,24.0,0.0,0.0,0,
89,Abarrotes,753081007009,CONCHITAS INA DE 200 GRAMOS,18.0,0.0,0.0,0,
89,Abarrotes,75308100860,GALLETA CHOCOWOW ( 6 UND),7.5,0.0,0.0,0,
89,Abarrotes,753081010504,Galleta choco wow 8 packs,6.5,87.0,87.0,87.0,
89,Abarrotes,753081024013,CODITOS LITALIANA,18.0,0.0,0.0,0,
89,Abarrotes,753081062008,Espaguetti Litaliana 200 g,15.0,133.0,109.0,109.0,
89,Abarrotes,753081067003,Conchitas Litaliana 200 g,15.0,112.0,100.0,100.0,
89,Abarrotes,7569362328722,Tenedores metálicos Stainless Steel,7.5,12.0,12.0,12.0,
89,Abarrotes,75695600468,BOTONETAS,65.0,4.0,3.0,3.0,
89,Abarrotes,756956171713,GALLETA DAPI,23.0,0.0,0.0,0,
89,Abarrotes,7569580003700,CONSUME DE POLLO LOS PATITOS,17.0,0.0,0.0,0,
89,Abarrotes,756958000400,PASTA AJO,40.0,0.0,0.0,0,
89,Abarrotes,756972000332,PALILLOS P CHOCO BANANOS MELHER,20.0,0.0,0.0,0,
89,Abarrotes,757437808920,SHAMPO MOMMY CARE,120.0,0.0,0.0,0,
89,Abarrotes,757528015671,Duvalin 180 Gr,70.0,1.0,1.0,1.0,
89,Abarrotes,758437179881,EMPANIZADOR YA ESTA 100 GR,25.0,0.0,0.0,0,
89,Abarrotes,7590002012468,VAPORUD DE 50 ML,70.0,0.0,0.0,0,
89,Abarrotes,759094010128,Canela en polvo Favora 2.5 g,4.17,0.0,0.0,0,
89,Abarrotes,759094010708,AJO MOLIDO FAVORA,2.92,0.0,0.0,0,
89,Abarrotes,759094020349,CONSOME FAVORA 200 GR,55.0,1.0,1.0,1.0,
89,Abarrotes,759094020929,Sazon completo FAVORA 200g,70.0,1.0,1.0,1.0,
89,Abarrotes,759094074014,Tropi kuhi Fresco Endulzado 10 g,55.0,10.0,10.0,10.0,
90,Abarrotes,7591005574014,ESPIRALES PARA MOSQUITO RAID,45.0,0.0,0.0,0,
90,Abarrotes,7591113712322,BOMBILLO NAVILAM 40 W,55.0,0.0,0.0,0,
90,Abarrotes,7591163100223,LAPICERO MONGOL,5.0,0.0,0.0,0,
90,Abarrotes,7591275951874,PAYLA ROKA TEFLON #26,320.0,0.0,0.0,0,
90,Abarrotes,75927001101313,PINTURA DE UÑA STAY,35.0,0.0,0.0,0,
90,Abarrotes,7592701104635,paste de baño de esponja stay,35.0,0.0,0.0,0,
90,Abarrotes,759364663573,LAPICERO ECOBOL,3.75,0.0,0.0,0,
90,Abarrotes,759364921154,ESCOBA SUPER PRACTICA,65.0,0.0,0.0,0,
90,Abarrotes,7593970001816,SET DE COCINA LITLE KITCHEN,140.0,0.0,0.0,0,
90,Abarrotes,7593970020923,SET JUEGO DE PULCERA MESSAGE BANDS,300.0,0.0,0.0,0,
90,Abarrotes,7593980011256,PANAS DE COLORES,50.0,1.0,1.0,1.0,
90,Abarrotes,7593980045107,Libreta Notebook series,130.0,0.0,0.0,0,
90,Abarrotes,7593990007522,SET COSTURA SMART CHOICE,50.0,0.0,0.0,0,
90,Abarrotes,7593990091576,SILICONA LIQUIDA 100 ML,40.0,4.0,4.0,4.0,
90,Abarrotes,759684272318,HISOPOS KIUTS 150 PZAS,55.0,0.0,0.0,0,
90,Abarrotes,759684272325,Hisopos KIUTS 300 pzs,80.0,0.0,0.0,0,
90,Abarrotes,760203013664,Malvavisco Marshmallows,80.0,18.0,18.0,18.0,
90,Abarrotes,760203016191,Marshmallows chocolate,13.5,4.0,4.0,4.0,
90,Abarrotes,76086100001,Café Presto Instantaneo 250 g,360.0,3.0,3.0,3.0,
90,Abarrotes,76086100003,Café Presto Instantaneo 50 g,98.0,40.0,39.0,39.0,
90,Abarrotes,760861000273,CAFE SELECTO VERDE 400GRM,175.0,0.0,0.0,0,
90,Abarrotes,760861000310,Avena Sasa Molida 400 g,37.0,199.0,193.0,193.0,
90,Abarrotes,760861000334,Cebada Sasa 400 g,42.0,15.0,15.0,15.0,
90,Abarrotes,760861000358,Pinolillo Sasa 400 g,48.0,28.0,22.0,22.0,
91,Abarrotes,760861001287,Leche Delisoya Con Lactosa Natural 360 g,130.0,36.0,34.0,34.0,
91,Abarrotes,760861002000,Leche Delisoya Con Lactosa Sabor Fresa 360 g,130.0,27.0,27.0,27.0,
91,Abarrotes,760861002185,Leche Delisoya Sin Lactosa Sabor Natural 360 g,135.0,1.0,0.0,0,
91,Abarrotes,760861002215,Delisoya Trocitos sabor res 90 g,40.0,0.0,0.0,0,
91,Abarrotes,760861002673,Leche Delisoya Con Lactosa Sabor Natural 30 g,125.0,30.0,30.0,30.0,
91,Abarrotes,760861002697,cafe toro,7.5,2350.0,2085.0,2085.0,
91,Abarrotes,760861002727,CAFE SELECTO AMARILLO 400GRM,150.0,0.0,0.0,0,
91,Abarrotes,760861002734,DELISOYA CHOCOLATE 36G RISTRA,125.0,9.0,9.0,9.0,
91,Abarrotes,760861002789,Cebada Sasa Instantanea 400 g,42.0,0.0,0.0,0,
91,Abarrotes,760861002826,Café Selecto Amarillo 28 g,10.5,1761.0,1719.0,1719.0,
91,Abarrotes,76086100305353,AVENA SASA MOLIDA 1000 GR,100.0,7.0,7.0,7.0,
91,Abarrotes,760861003113,AVENA SASA MOSH 360 GR,23.0,0.0,0.0,0,
91,Abarrotes,760861003120,AVENA SASA RISTRA HOJUELA 40 GR,52.0,0.0,0.0,0,
91,Abarrotes,760861003281,LECHE DELISOYA CON LACTOSA DE 2200 G,500.0,0.0,0.0,0,
91,Abarrotes,760861003298,Leche Delisoya Sin Lactosa 2200 g,520.0,0.0,0.0,0,
91,Abarrotes,760861003304,Café Nuestro 25 g,6.88,5368.0,5219.0,5219.0,
91,Abarrotes,760861003472,Leche Delisoya Con Lactosa Sabor Fresa 36 g,125.0,38.0,38.0,38.0,
91,Abarrotes,760861003649,CREMORA SOBRE,95.0,4.0,2.0,2.0,
91,Abarrotes,760861003656,Cremora para café Seda 170 g,85.0,0.0,0.0,0,
91,Abarrotes,760861003663,Cremora para café Seda 454 g,165.0,27.0,27.0,27.0,
91,Abarrotes,760861003847,DELISOYA 1+ 360 GR,125.0,0.0,0.0,0,
91,Abarrotes,760861004554,Cremora para café Seda 1000 g,310.0,2.0,2.0,2.0,
91,Abarrotes,760861005261,DELISOYA 1+ 900 GR,270.0,0.0,0.0,0,
91,Abarrotes,760861005268,AVENA SASA HOJUELA 900 GR,85.0,35.0,35.0,35.0,
92,Abarrotes,760861005551,Avena Most Sasa en Hojuelas 400 g,33.0,170.0,143.0,143.0,
92,Abarrotes,760861005605,Avena Sasa Molida 45 g,70.0,14.0,14.0,14.0,
92,Abarrotes,76086100568,DELISOYA 1+ 2000 GR,540.0,0.0,0.0,0,
92,Abarrotes,760861006336,CREMORA SOBRE,95.0,0.0,0.0,0,
92,Abarrotes,760861006411,DELISOYA CON LACTOSA CHOCOLATE 360 GR,125.0,4.0,4.0,4.0,
92,Abarrotes,760861006435,Leche delisoya Crema y galleta 360 g,125.0,10.0,10.0,10.0,
92,Abarrotes,760861006442,DELISOYA CON AVENA SIN LACTOSA 360 G,125.0,0.0,0.0,0,
92,Abarrotes,760861006459,LECHE DELISOYA 1 + 360 GR,135.0,0.0,0.0,0,
92,Abarrotes,760861402,CAFÉ PRESTO INSTANTANEO DE 150 GR,260.0,13.0,13.0,13.0,
92,Abarrotes,760896130150,PASTA NEGRA INSTA 70 GR,55.0,0.0,0.0,0,
92,Abarrotes,760896135155,Pasta de lustrar negra 70 gr,60.0,8.0,8.0,8.0,
92,Abarrotes,7613032258160,"Cereal Infantil Arroz, 8 Cereales , Trigo Miel",75.0,0.0,0.0,0,
92,Abarrotes,7613032258450,Cereal Infantil 8 Cereales,75.0,0.0,0.0,0,
92,Abarrotes,7613032258931,NESTUM FRUTILLA FRESA 250 GR,58.0,0.0,0.0,0,
92,Abarrotes,7613032269913,Cereal Infantil Trigo Miel,75.0,6.0,6.0,6.0,
92,Abarrotes,7613032332488,Sabor y color Maggi 10 g,4.33,917.0,869.0,869.0,
92,Abarrotes,7613032343194,CONSOME MI SAZON 10 GR,4.33,81.5,321.5,321.5,
92,Abarrotes,7613032774134,CONSOME DE POLLO MAGGI 225 GR,85.0,6.0,6.0,6.0,
92,Abarrotes,7613032809225,Leche Evaporada Ideal 360 g,90.0,20.0,20.0,20.0,
92,Abarrotes,7613032889661,Cereal Trigo Miel bolsita 30 g,10.0,0.0,0.0,0,
92,Abarrotes,7613033450310,MI SAZON VASO 225 GR,85.0,1.0,1.0,1.0,
92,Abarrotes,7613033584589,Leche Nido 1 1600 g,685.0,11.0,11.0,11.0,
92,Abarrotes,7613033584701,LECHE NIDO POTE 3+ 1600 G,635.0,0.0,0.0,0,
92,Abarrotes,7613033584732,Leche Nido 3 + 800 g,370.0,5.0,5.0,5.0,
93,Abarrotes,7613033584763,Leche Nido 1 800 g,375.0,7.0,7.0,7.0,
93,Abarrotes,7613033584794,Leche Nido 3+ 360 g,163.0,0.0,0.0,0,
93,Abarrotes,7613034196231,Leche Nido 1+ 2200 g Pote,610.0,0.0,0.0,0,
93,Abarrotes,7613034947017,Sopa Criolla Tortilla Maggi 60 g,20.0,0.0,0.0,0,
93,Abarrotes,7613034966650,Leche Nan Sin lactosa 400 g,395.0,0.0,0.0,0,
93,Abarrotes,7613035200180,Café Presto Instantaneo Dispensador 144 g,3.5,2563.0,2558.0,2558.0,
93,Abarrotes,7613035361348,SOPA POLLO CON CARACOLITOS 51 GR,13.75,0.0,0.0,0,
93,Abarrotes,7613035371354,Sopa Maggi Ristra 28.5 g,95.0,32.0,32.0,32.0,
93,Abarrotes,7613035396203,Sopa de Pollo con fideos Maggi 57 G,13.33,594.0,1278.0,1278.0,
93,Abarrotes,7613035538160,LECHE NIDO ESENCIAL 2200 GR,700.0,0.0,0.0,0,
93,Abarrotes,7613035538191,LECHE NIDO ESENCIAL 350 GR,125.0,2.0,2.0,2.0,
93,Abarrotes,7613035858299,Leche Anchor 350 g,175.0,23.0,23.0,23.0,
93,Abarrotes,7613035935167,CEREAL TRIGO LECHE 250 GR,70.0,0.0,0.0,0,
93,Abarrotes,7613035988316,Leche la Lechera 350 G,175.0,0.0,0.0,0,
93,Abarrotes,7613036035910,Leche La Lechera 110 g,36.0,0.0,0.0,0,
93,Abarrotes,7613036633192,CONSOME NATURISIMO 225 GR,125.0,3.0,3.0,3.0,
93,Abarrotes,7613037917017,LECHE NIDO 5+ 800 gr,310.0,1.0,1.0,1.0,
93,Abarrotes,7613038709819,LECHE NIDO FORTICRECE 360 GR,150.0,0.0,0.0,0,
93,Abarrotes,7613039504307,CONSOME POLLO MAGGI 454 GR,125.0,0.0,0.0,0,
93,Abarrotes,7613287046109,PACK DE LECHE NIDO 1+360 GR,540.0,0.0,0.0,0,
93,Abarrotes,7613287207081,LECHE NIDO 1+ 1.95 KG,755.0,0.0,0.0,0,
93,Abarrotes,7622210492968,Flan Royal sabor Vainilla,45.0,0.0,0.0,0,
93,Abarrotes,7622210863416,Tang variados,8.0,1126.0,1126.0,1126.0,
93,Abarrotes,7622300134044,Gelatinas de sabores Royal,24.0,77.0,77.0,77.0,
94,Abarrotes,7622300718985,Gelatina Sabores Royal 80 g,42.0,9.0,9.0,9.0,
94,Abarrotes,762992032833,LONCHERA CON CUBIERTOS,125.0,0.0,0.0,0,
94,Abarrotes,762992081107,PAPELERA NEGRA TACOPLAST,330.0,0.0,0.0,0,
94,Abarrotes,763319100082,CREMA CORPORAL FLEUR NOIRE 236 ML,150.0,0.0,0.0,0,
94,Abarrotes,763517611397,Leche Nutri Lety en polvo 420 gr,110.0,0.0,0.0,0,
94,Abarrotes,763517611434,Leche Nutri Lety en polvo 1825g,425.0,0.0,0.0,0,
94,Abarrotes,764009004574,ENERGIZANTE JET 600 ML,24.58,0.0,0.0,0,
94,Abarrotes,7640107510618,CIGARROS MARBLE,1.85,0.0,0.0,0,
94,Abarrotes,7662023659998,BOXER ADULTO WEAR WOLF,120.0,3.0,3.0,3.0,
94,Abarrotes,766324300416,Servilleta Nube Blanca 100 und,35.0,0.0,0.0,0,
94,Abarrotes,766324300423,SERVILLETA NUBE BLANCA 85 GR,15.0,0.0,0.0,0,
94,Abarrotes,766324304858,SERVILLETA ROSAL 100 UND,20.0,0.0,0.0,0,
94,Abarrotes,766324305206,PAPEL TOALLA NUBE BLANCA 1X3,120.0,5.0,5.0,5.0,
94,Abarrotes,766324306401,TOALLAS ROSAL TOWELS,45.0,0.0,0.0,0,
94,Abarrotes,766324310309,Toalla de cocina ROSAL,55.0,8.0,8.0,8.0,
94,Abarrotes,768497144576,Tijera Facela,80.0,4.0,4.0,4.0,
94,Abarrotes,76849715671,SILICON LIQUIDO 500ML,200.0,0.0,0.0,0,
94,Abarrotes,768497156715,Silicon liquido Facela 500ml,200.0,0.0,0.0,0,
94,Abarrotes,768497170247,Block Facela,45.0,0.0,0.0,0,
94,Abarrotes,768497170322,SILICON LIQUIDO FACELA 60 ML,35.0,6.0,6.0,6.0,
94,Abarrotes,768497170339,Silicon liquido Facela 100 ml,50.0,2.0,2.0,2.0,
94,Abarrotes,768497212244,Colores facela jumbo kids,120.0,0.0,0.0,0,
94,Abarrotes,768674521152,GERINGA DE 5 ML,5.0,0.0,0.0,0,
94,Abarrotes,768863000130,CREMA PAÑALITO 60 GR,68.0,0.0,0.0,0,
95,Abarrotes,769470004733,SALSA BARBACOA 420 G,65.0,3.0,3.0,3.0,
95,Abarrotes,769470004801,SALSA BUFFALO 420 G,65.0,3.0,3.0,3.0,
95,Abarrotes,7700771442117,FOCO RAGELI PEQUEÑO,125.0,0.0,0.0,0,
95,Abarrotes,7700771452116,FOCO RAGELY,120.0,0.0,0.0,0,
95,Abarrotes,7701103396887,COLORES BI-COLOR,70.0,0.0,0.0,0,
